id,Time,Is_CH,who_CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned_Energy,Attack_type
339049,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339050,2603,1,701100,0,1,26,0,1,1,0,0,0,241,0,0,0,0.00474,Blackhole
339051,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339052,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339053,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339054,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339055,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339056,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339057,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339058,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339059,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339060,2603,1,701058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339061,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339062,2603,1,701064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339063,2603,1,701065,0,1,26,0,0,0,1,0,0,0,0,0,0,0.00448,Blackhole
339064,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339065,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339066,2603,1,701075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339067,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339068,2603,1,701100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339069,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339070,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339071,2603,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339073,2653,1,702000,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339074,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339075,2653,1,702005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339076,2653,1,702009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339077,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339078,2653,1,702018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339079,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339080,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.39331,Blackhole
339081,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339082,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339083,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339084,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339085,2653,1,702100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339086,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339087,2653,1,702100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00451,Blackhole
339088,2653,1,702100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339089,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339090,2653,1,702058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339091,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339092,2653,1,702064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339093,2653,1,702065,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339094,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.39357,Blackhole
339095,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339096,2653,1,702075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339097,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339098,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339099,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339100,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0045,Blackhole
339101,2653,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339102,2653,1,702098,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00583,Blackhole
339103,2703,1,703000,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339104,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339105,2703,1,703005,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339106,2703,1,703009,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339107,2703,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339108,2703,1,703018,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339109,2703,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339110,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339111,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339112,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339113,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339114,2703,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339115,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339116,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339117,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339118,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339119,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339120,2703,1,703058,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339121,2703,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339122,2703,1,703064,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339123,2703,1,703065,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339124,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339125,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339126,2703,1,703075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339127,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339128,2703,1,703100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339129,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339130,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339131,2703,1,703100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339132,2703,1,703098,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339133,2753,1,704000,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339134,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339135,2753,1,704005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339136,2753,1,704009,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339137,2753,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339138,2753,1,704018,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339139,2753,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339140,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339141,2753,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339142,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339143,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339144,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339145,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339146,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00444,Blackhole
339147,2753,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339148,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339149,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339150,2753,1,704058,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339151,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00444,Blackhole
339152,2753,1,704064,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339153,2753,1,704065,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339154,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339155,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339156,2753,1,704075,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339157,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339158,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339159,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339160,2753,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339161,2753,1,704100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339162,2753,1,704098,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339163,2803,1,705000,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339164,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339165,2803,1,705005,0,1,25,0,0,0,1,0,0,0,0,0,0,0.00446,Blackhole
339166,2803,1,705009,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339167,2803,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339168,2803,1,705018,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339169,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339170,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339171,2803,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339172,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339173,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339174,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339175,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339176,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339177,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339178,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339179,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339180,2803,1,705058,0,1,25,0,0,0,1,0,0,0,0,0,0,0.00446,Blackhole
339181,2803,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339183,2803,1,705065,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339184,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339185,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339186,2803,1,705075,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339187,2803,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339188,2803,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339189,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339190,2803,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339191,2803,1,705100,0,1,25,0,1,1,0,0,0,241,0,0,0,0.00472,Blackhole
339192,2803,1,705098,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339193,2853,1,706000,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339194,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339195,2853,1,706005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339196,2853,1,706009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339197,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339198,2853,1,706018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339199,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339200,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.39356,Blackhole
339201,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339202,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339203,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339204,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.39355,Blackhole
339205,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339206,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339207,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339208,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339209,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339210,2853,1,706058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339211,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339212,2853,1,706064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00583,Blackhole
339213,2853,1,706065,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339214,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.39355,Blackhole
339215,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339216,2853,1,706075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339217,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.39355,Blackhole
339218,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339219,2853,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339220,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339221,2853,1,706100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.39331,Blackhole
339222,2853,1,706098,0,1,26,0,0,0,0,0,0,0,0,0,0,0.39355,Blackhole
339223,2903,1,801000,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00445,Blackhole
339224,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339225,2903,1,801005,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339226,2903,1,801009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339227,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339228,2903,1,801018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339229,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339230,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339231,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339232,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339233,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339234,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339235,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339236,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339237,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339238,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339239,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339240,2903,1,801058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339241,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339242,2903,1,801064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339243,2903,1,801065,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339244,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339245,2903,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339246,2903,1,801075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339247,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339248,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339249,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339250,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339251,2903,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339252,2903,1,801098,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339253,2953,1,802000,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339254,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339255,2953,1,802005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339256,2953,1,802009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339257,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339258,2953,1,802018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339259,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339260,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339261,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339262,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339263,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339264,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339265,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339266,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339267,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339268,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339269,2953,1,802100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339270,2953,1,802058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339271,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339272,2953,1,802064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339273,2953,1,802065,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339274,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339275,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339276,2953,1,802075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339277,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339278,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339279,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339280,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339281,2953,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339282,2953,1,802098,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339283,3003,1,803000,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339284,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339285,3003,1,803005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339286,3003,1,803009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339287,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339288,3003,1,803018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339289,3003,1,803100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339290,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339291,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339292,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339293,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339294,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339295,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339296,3003,1,803100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339297,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339298,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339299,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339300,3003,1,803058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339301,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339302,3003,1,803064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339303,3003,1,803065,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339304,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339305,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339306,3003,1,803075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339307,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339308,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339309,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339310,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339311,3003,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339312,3003,1,803098,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339313,3053,1,804000,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339314,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339315,3053,1,804005,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339316,3053,1,804009,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339317,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339318,3053,1,804018,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339319,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339320,3053,1,804100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339321,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339322,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339323,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339324,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339325,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339326,3053,1,804100,0,1,26,0,0,0,1,0,0,0,0,0,0,0.00448,Blackhole
339327,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339328,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339329,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00449,Blackhole
339330,3053,1,804058,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339331,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339332,3053,1,804064,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339333,3053,1,804065,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00446,Blackhole
339334,3053,1,804100,0,1,26,0,1,1,0,0,0,241,0,0,0,0.00474,Blackhole
339335,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339336,3053,1,804075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339337,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
339338,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00447,Blackhole
339339,3053,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00448,Blackhole
